date,total_sales,avg_sales,total_onpromotion,dcoilwtico,is_holiday,total_transactions,year,month,dayofweek,is_weekend
2016-07-25,697383.602092,391.3488227227834,5681,42.4,1,79203.0,2016,7,0,0
2016-07-26,622771.923903,349.47919410942757,7550,42.16,0,76524.0,2016,7,1,0
2016-07-27,651121.9849837,365.3883192950056,10781,41.9,0,77731.0,2016,7,2,0
2016-07-28,533256.2493581,299.245931177385,5647,41.13,0,71935.0,2016,7,3,0
2016-07-29,669585.8378729,375.7496284359708,11243,41.54,0,82140.0,2016,7,4,0
2016-07-30,910213.871959,510.7821952631874,6377,,0,96249.0,2016,7,5,1
2016-07-31,997916.9572141,559.9982924882717,7050,,0,91182.0,2016,7,6,1
2016-08-01,895580.405053,502.57037320594833,5349,40.05,0,87637.0,2016,8,0,0
2016-08-02,777592.8388893,436.3596177829966,7884,39.5,0,85044.0,2016,8,1,0
2016-08-03,779844.8100532,437.62335019820426,13361,40.8,0,84532.0,2016,8,2,0
2016-08-04,622883.098161,349.54158145959593,5955,41.92,0,78516.0,2016,8,3,0
2016-08-05,704092.7391311,395.1137705561728,11624,41.83,1,84616.0,2016,8,4,0
2016-08-06,858903.2119025,481.988334400954,6266,,0,93146.0,2016,8,5,1
2016-08-07,904321.436838,507.47555378114475,7562,,0,87403.0,2016,8,6,1
2016-08-08,715195.5388238,401.34429788092035,6231,43.06,0,81072.0,2016,8,0,0
2016-08-09,635538.981035,356.64364816778897,8593,42.78,0,77133.0,2016,8,1,0
2016-08-10,658457.436112,369.50473406958474,13998,41.75,1,79006.0,2016,8,2,0
2016-08-11,596729.279945,334.8649157940516,6448,43.51,0,77945.0,2016,8,3,0
2016-08-12,745662.5051491,418.4413609141975,11760,44.47,1,83425.0,2016,8,4,0
2016-08-13,714905.9190669,401.1817727648148,6521,,0,84685.0,2016,8,5,1
2016-08-14,761826.1289779,427.51185688995514,7400,,0,78472.0,2016,8,6,1
2016-08-15,720032.299881,404.0585296750842,6925,45.72,1,81379.0,2016,8,0,0
2016-08-16,718671.651353,403.29497831257015,8896,46.57,0,81063.0,2016,8,1,0
2016-08-17,725945.703034,407.3769377295174,14445,46.81,0,81405.0,2016,8,2,0
2016-08-18,577350.5209386,323.990191323569,6847,48.2,0,75159.0,2016,8,3,0
2016-08-19,678767.115815,380.90186072671156,12171,48.48,0,82021.0,2016,8,4,0
2016-08-20,828986.33584,465.19996399551064,7317,,0,91798.0,2016,8,5,1
2016-08-21,901870.149939,506.0999719074074,8091,,0,87188.0,2016,8,6,1
2016-08-22,714866.233843,401.1595027177329,6907,46.8,0,80624.0,2016,8,0,0
2016-08-23,660819.9779755,370.83051513776655,8720,47.54,0,78531.0,2016,8,1,0
2016-08-24,674613.0479498,378.57073397856345,13484,46.29,1,78434.0,2016,8,2,0
2016-08-25,554421.529139,311.1231925583614,5714,46.97,0,73746.0,2016,8,3,0
2016-08-26,646698.272887,362.9058770409652,11058,47.64,0,79541.0,2016,8,4,0
2016-08-27,791047.534486,443.9099520123457,6313,,0,87841.0,2016,8,5,1
2016-08-28,858802.419759,481.9317731531986,7180,,0,83646.0,2016,8,6,1
2016-08-29,671845.736816,377.01780966105497,6096,46.97,0,75798.0,2016,8,0,0
2016-08-30,624711.335056,350.5675280897868,8397,46.32,0,75043.0,2016,8,1,0
2016-08-31,731430.1240452,410.4546150646464,14079,44.68,0,80262.0,2016,8,2,0
2016-09-01,718105.570925,402.97731252805835,6204,43.17,0,80863.0,2016,9,3,0
2016-09-02,837129.587642,469.7696900347924,11445,44.39,0,88068.0,2016,9,4,0
2016-09-03,1057581.210918,593.4799163400673,5986,,0,99611.0,2016,9,5,1
2016-09-04,1109985.857533,622.8876866066217,6669,,0,93135.0,2016,9,6,1
2016-09-05,813763.2950235,456.65729238131314,5446,44.39,0,83275.0,2016,9,0,0
2016-09-06,751583.025072,421.76376266666665,7130,44.85,0,83504.0,2016,9,1,0
2016-09-07,738543.916999,414.4466425359147,12437,45.47,0,79719.0,2016,9,2,0
2016-09-08,595849.2986095,334.3710991074636,5757,47.63,0,75262.0,2016,9,3,0
2016-09-09,658969.026968,369.7918220920314,11435,45.88,0,79604.0,2016,9,4,0
2016-09-10,915938.559049,513.9947020476992,6595,,0,94115.0,2016,9,5,1
2016-09-11,1017369.2242663,570.9142672650393,7187,,0,91610.0,2016,9,6,1
2016-09-12,678776.4591265,380.9071038869248,5902,46.28,0,77125.0,2016,9,0,0
2016-09-13,603427.946974,338.6239882008978,7836,44.91,0,74032.0,2016,9,1,0
2016-09-14,624262.071976,350.315416372615,13238,43.62,0,73096.0,2016,9,2,0
2016-09-15,568324.812986,318.9252598125701,8373,43.85,0,74741.0,2016,9,3,0
2016-09-16,691912.601466,388.27867646801343,14453,43.04,0,80789.0,2016,9,4,0
2016-09-17,899219.297508,504.61240039730643,9645,,0,94298.0,2016,9,5,1
2016-09-18,1018662.657394,571.6400995476992,10453,,0,92375.0,2016,9,6,1
2016-09-19,681159.341976,382.24429964983165,8924,43.34,0,76255.0,2016,9,0,0
2016-09-20,650980.3219717001,365.308822655275,10992,43.85,0,76572.0,2016,9,1,0
2016-09-21,666928.400013,374.2583613989899,16166,45.33,0,76260.0,2016,9,2,0
2016-09-22,533276.332017,299.25720090740737,9185,46.1,0,71282.0,2016,9,3,0
2016-09-23,663685.9846653,372.438824166835,14938,44.36,0,78422.0,2016,9,4,0
2016-09-24,861830.389997,483.63097081762066,10165,,0,90980.0,2016,9,5,1
2016-09-25,952352.5509251,534.4290409231762,10902,,0,87687.0,2016,9,6,1
2016-09-26,664217.4402937,372.73705964854094,9248,45.6,0,75050.0,2016,9,0,0
2016-09-27,587908.3278165,329.9148865412458,11118,44.65,0,68375.0,2016,9,1,0
2016-09-28,631761.1750463,354.523667253816,15766,47.07,1,72772.0,2016,9,2,0
2016-09-29,520744.9210333,292.22498374483723,8746,47.72,0,68972.0,2016,9,3,0
2016-09-30,703198.490806,394.61194770258135,14020,47.72,0,79125.0,2016,9,4,0
2016-10-01,1175033.65823,659.3903806004489,9040,,0,103065.0,2016,10,5,1
2016-10-02,1256480.1709663,705.0954943694163,10009,,0,99386.0,2016,10,6,1
2016-10-03,833060.55889,467.48628445005613,8527,48.8,0,84086.0,2016,10,0,0
2016-10-04,724113.096039,406.34853874242424,11381,48.67,0,79380.0,2016,10,1,0
2016-10-05,749712.3000211,420.71397307581367,16510,49.75,0,79403.0,2016,10,2,0
2016-10-06,581429.340158,326.27909099775536,8844,50.44,0,73892.0,2016,10,3,0
2016-10-07,797612.239327,447.5938492295174,14565,49.76,1,79737.0,2016,10,4,0
2016-10-08,932551.706831,523.317456134119,9965,,0,94142.0,2016,10,5,1
2016-10-09,1088251.479908,610.6910661661055,10957,,1,93562.0,2016,10,6,1
2016-10-10,725312.8469015,407.0217996080247,9518,49.76,0,77691.0,2016,10,0,0
2016-10-11,625271.993952,350.8821514882155,11499,50.72,0,73298.0,2016,10,1,0
2016-10-12,665126.077693,373.2469571790123,15499,50.14,0,73721.0,2016,10,2,0
2016-10-13,558859.8909975,313.61385577861955,9141,50.47,0,70643.0,2016,10,3,0
2016-10-14,667954.207226,374.8340107890011,14622,50.35,0,79146.0,2016,10,4,0
2016-10-15,890613.591114,499.78315999663295,9962,,0,92768.0,2016,10,5,1
2016-10-16,1104504.6882152,619.8118340152638,11029,,0,93951.0,2016,10,6,1
2016-10-17,710456.4240015,398.6848619537037,8913,49.97,0,76614.0,2016,10,0,0
2016-10-18,630638.592023,353.8937104506173,10764,50.3,0,73632.0,2016,10,1,0
2016-10-19,647823.468973,363.53730020931533,15074,51.59,0,72931.0,2016,10,2,0
2016-10-20,583001.280078,327.16121216498317,8438,50.31,0,73196.0,2016,10,3,0
2016-10-21,669453.5420583,375.6753883604377,13952,50.61,0,78245.0,2016,10,4,0
2016-10-22,843626.415914,473.4154971459035,8824,,0,89857.0,2016,10,5,1
2016-10-23,1022953.689959,574.0480863967452,10108,,0,90866.0,2016,10,6,1
2016-10-24,668507.6451983,375.1445820416947,8278,50.18,0,73354.0,2016,10,0,0
2016-10-25,610590.8979547,342.6436015458474,10318,49.45,0,73074.0,2016,10,1,0
2016-10-26,633413.8905697,355.4511170424804,20046,48.75,0,72818.0,2016,10,2,0
2016-10-27,544361.4798829,305.47782260544335,12296,49.71,0,71506.0,2016,10,3,0
2016-10-28,638838.252231,358.49509103872055,18399,48.72,0,76876.0,2016,10,4,0
2016-10-29,841074.6969995,471.98355611644223,15002,,0,90428.0,2016,10,5,1
2016-10-30,954838.191008,535.82390067789,15945,,0,88744.0,2016,10,6,1
2016-10-31,654923.5029715,367.52160660578005,13089,46.83,0,75988.0,2016,10,0,0
2016-11-01,811832.445984,455.57376317845114,15036,46.66,0,85050.0,2016,11,1,0
2016-11-02,969033.618953,543.7899096257015,21832,45.32,1,90454.0,2016,11,2,0
2016-11-03,793811.6841115,445.46110219500565,13041,44.66,1,82525.0,2016,11,3,0
2016-11-04,858468.216477,481.74422922390573,17726,44.07,1,85762.0,2016,11,4,0
2016-11-05,887751.298669,498.17693528002246,13143,,0,88820.0,2016,11,5,1
2016-11-06,1140367.104134,639.9366465398429,14731,,1,92150.0,2016,11,6,1
2016-11-07,849451.0429045,476.68408692732885,12332,44.88,1,83114.0,2016,11,0,0
2016-11-08,767439.628434,430.6619688181818,13995,44.96,0,79917.0,2016,11,1,0
2016-11-09,790276.839009,443.47746296801347,21413,45.2,0,80077.0,2016,11,2,0
2016-11-10,588241.7590247,330.1019972080247,11964,44.62,1,72768.0,2016,11,3,0
2016-11-11,713396.4541223,400.3347105063412,17688,43.39,1,78815.0,2016,11,4,0
2016-11-12,929802.771943,521.7748439635242,13278,,1,92716.0,2016,11,5,1
2016-11-13,1188982.232398,667.217863298541,14446,,0,98409.0,2016,11,6,1
2016-11-14,735723.172977,412.86373343265996,10519,43.29,0,77317.0,2016,11,0,0
2016-11-15,691801.6290437999,388.21640238148143,13178,45.86,0,76651.0,2016,11,1,0
2016-11-16,830431.7415873,466.01107833181817,20041,45.56,0,81603.0,2016,11,2,0
2016-11-17,615228.2560159,345.24593491352414,9983,45.37,0,74999.0,2016,11,3,0
2016-11-18,738265.552222,414.290433345679,15252,45.69,0,81854.0,2016,11,4,0
2016-11-19,935656.0010137,525.0594842950056,11708,,0,94791.0,2016,11,5,1
2016-11-20,1125178.987911,631.413573462963,12877,,0,96368.0,2016,11,6,1
2016-11-21,773762.280859,434.21003415207633,11295,47.48,0,81536.0,2016,11,0,0
2016-11-22,690281.251004,387.3632160516274,13276,48.07,0,80748.0,2016,11,1,0
2016-11-23,753685.041456,422.9433453737374,20488,46.72,0,82390.0,2016,11,2,0
2016-11-24,595457.3062203,334.1511258250842,11234,46.72,0,76479.0,2016,11,3,0
2016-11-25,737819.484836,414.0401149472503,17137,46.72,1,86981.0,2016,11,4,0
2016-11-26,908066.823384,509.57734196633,12489,,0,96748.0,2016,11,5,1
2016-11-27,1056721.5920875,592.9975264239619,13624,,0,95628.0,2016,11,6,1
2016-11-28,752583.7680527,422.3253468309203,11861,45.66,1,79717.0,2016,11,0,0
2016-11-29,645760.5082353,362.3796342510101,13347,45.29,0,74449.0,2016,11,1,0
2016-11-30,767361.704324,430.6182403613917,19424,49.41,0,80680.0,2016,11,2,0
2016-12-01,843603.315088,473.4025337194164,12985,51.08,0,84647.0,2016,12,3,0
2016-12-02,853454.930795,478.93093759539846,18819,51.7,0,86775.0,2016,12,4,0
2016-12-03,1113440.567059,624.8263563742986,14279,,0,102429.0,2016,12,5,1
2016-12-04,1276195.0362097,716.1588306451739,15186,,0,103907.0,2016,12,6,1
2016-12-05,896824.938971,503.2687648546577,13159,51.72,1,88947.0,2016,12,0,0
2016-12-06,932546.385931,523.3144702194164,15573,50.95,1,92700.0,2016,12,1,0
2016-12-07,867653.7351403,486.8988412684063,26861,49.85,0,88699.0,2016,12,2,0
2016-12-08,674077.382905,378.2701363103255,13681,50.84,1,82550.0,2016,12,3,0
2016-12-09,774941.923982,434.8720112132435,19275,51.51,0,90723.0,2016,12,4,0
2016-12-10,920050.745917,516.3023265527497,14826,,0,100618.0,2016,12,5,1
2016-12-11,1119324.243986,628.1280830448934,16281,,0,101077.0,2016,12,6,1
2016-12-12,844251.703802,473.76638821661055,13791,52.74,0,86093.0,2016,12,0,0
2016-12-13,747161.615593,419.2826125662177,16204,52.99,0,85927.0,2016,12,1,0
2016-12-14,829763.2190675,465.6359254026375,21728,51.01,0,89417.0,2016,12,2,0
2016-12-15,747641.1828753001,419.5517300085859,14623,50.9,0,91525.0,2016,12,3,0
2016-12-16,918899.786306,515.656445738496,20131,51.93,0,99717.0,2016,12,4,0
2016-12-17,1071655.6282493,601.3780180972502,15863,,0,114465.0,2016,12,5,1
2016-12-18,1260471.9085900001,707.3355267059485,17228,,0,116289.0,2016,12,6,1
2016-12-19,1028242.8227987,577.0161744100449,15014,52.13,0,106760.0,2016,12,0,0
2016-12-20,1080402.388032,606.286413037037,17863,52.22,0,116392.0,2016,12,1,0
2016-12-21,1181307.3270735,662.9109579537037,23427,51.44,1,132060.0,2016,12,2,0
2016-12-22,1135849.391084,637.4014540314254,15486,51.98,1,138892.0,2016,12,3,0
2016-12-23,1282145.5171351,719.4980455303591,21531,52.01,1,156932.0,2016,12,4,0
2016-12-24,1246837.8430543,699.6845359451739,15250,,1,167542.0,2016,12,5,1
2016-12-26,1032770.748898,579.5570981470258,14818,52.01,1,105524.0,2016,12,0,0
2016-12-27,842475.490118,472.7696353075196,16147,52.82,0,95643.0,2016,12,1,0
2016-12-28,951533.7138481,533.9695363906285,23634,54.01,0,103717.0,2016,12,2,0
2016-12-29,894108.236835,501.74424064814815,15877,53.8,0,102665.0,2016,12,3,0
2016-12-30,1163643.0379923,652.9983378183501,21974,53.75,0,127771.0,2016,12,4,0
2016-12-31,1109012.812049,622.3416453698093,15984,,1,135568.0,2016,12,5,1
2017-01-01,12082.500997,6.780303589786756,170,,1,1642.0,2017,1,6,1
2017-01-02,1402306.370834,786.928378694725,11812,53.75,1,107718.0,2017,1,0,0
2017-01-03,1104377.0798245,619.7402243684063,13906,52.36,0,97185.0,2017,1,1,0
2017-01-04,990093.463742,555.6080043445567,22918,53.26,0,91527.0,2017,1,2,0
2017-01-05,777620.9540695,436.3753951007295,8550,53.77,0,84930.0,2017,1,3,0
2017-01-06,839600.237989,471.15613804096523,15539,53.98,0,89963.0,2017,1,4,0
2017-01-07,1103806.298949,619.4199208468013,10406,,0,102954.0,2017,1,5,1
2017-01-08,1192543.750978,669.2164708069585,11277,,0,96784.0,2017,1,6,1
2017-01-09,793724.8969065,445.4124000597643,9647,51.95,0,82111.0,2017,1,0,0
2017-01-10,742635.5692609,416.7427436929854,11820,50.82,0,79932.0,2017,1,1,0
2017-01-11,770742.690065,432.51553875701455,17301,52.19,0,80692.0,2017,1,2,0
2017-01-12,629635.794004,353.3309730662177,9601,53.01,0,75691.0,2017,1,3,0
2017-01-13,768898.9443882,431.48088910673397,15674,52.36,0,84068.0,2017,1,4,0
2017-01-14,1021050.536226,572.9800988922559,10682,,0,99921.0,2017,1,5,1
2017-01-15,1175725.165838,659.7784320078563,11548,,0,97107.0,2017,1,6,1
2017-01-16,824488.666175,462.67601917789,9912,52.36,0,84038.0,2017,1,0,0
2017-01-17,750836.542952,421.34486136475874,12064,52.45,0,80093.0,2017,1,1,0
2017-01-18,782656.0246723,439.2009117128507,18723,51.12,0,80984.0,2017,1,2,0
2017-01-19,606949.7448793,340.6003057684063,9633,51.39,0,74388.0,2017,1,3,0
2017-01-20,725703.6910875,407.24112855639726,14854,52.33,0,78949.0,2017,1,4,0
2017-01-21,1072721.724905,601.9762766021324,10194,,0,101813.0,2017,1,5,1
2017-01-22,1148214.358454,644.3402684927048,11257,,0,96999.0,2017,1,6,1
2017-01-23,798133.612125,447.8864265572391,9356,52.77,0,83426.0,2017,1,0,0
2017-01-24,721275.774781,404.75632703759817,11940,52.38,0,79149.0,2017,1,1,0
2017-01-25,744342.5929227,417.70066942912456,18532,52.14,0,79315.0,2017,1,2,0
2017-01-26,576515.5369877,323.5216256945567,7562,53.24,0,72551.0,2017,1,3,0
2017-01-27,722113.958837,405.22668846071826,13112,53.18,0,82681.0,2017,1,4,0
2017-01-28,977850.40585,548.7376014870931,8264,,0,97396.0,2017,1,5,1
2017-01-29,1075166.993043,603.3484809444445,9260,,0,91697.0,2017,1,6,1
2017-01-30,698123.768037,391.7641795942761,7330,52.63,0,75086.0,2017,1,0,0
2017-01-31,778222.285925,436.71284283108866,10584,52.75,0,82058.0,2017,1,1,0
2017-02-01,961777.382874,539.7179477407408,16375,53.9,0,87964.0,2017,2,2,0
2017-02-02,748882.732615,420.2484470342312,8017,53.55,0,83067.0,2017,2,3,0
2017-02-03,834667.1519293,468.38785181217736,13655,53.81,0,88575.0,2017,2,4,0
2017-02-04,1132788.541413,635.6838055067341,8302,,0,105312.0,2017,2,5,1
2017-02-05,1151987.631095,646.4577054405163,9052,,0,97630.0,2017,2,6,1
2017-02-06,786672.394181,441.45476665600444,7734,53.01,0,84557.0,2017,2,0,0
2017-02-07,739431.213302,414.9445641425365,9964,52.19,0,83402.0,2017,2,1,0
2017-02-08,783605.377185,439.7336572306397,19103,52.37,0,83891.0,2017,2,2,0
2017-02-09,624387.487899,350.3857956784512,7213,52.99,0,77382.0,2017,2,3,0
2017-02-10,752207.2398545,422.11405154573515,12607,53.84,0,86359.0,2017,2,4,0
2017-02-11,944924.65301,530.2607480415264,7840,,0,97213.0,2017,2,5,1
2017-02-12,1074820.900014,603.1542648787879,8800,,0,93429.0,2017,2,6,1
2017-02-13,794314.4320675,445.7432278717733,7527,52.96,0,93688.0,2017,2,0,0
2017-02-14,642613.187069,360.6134607570146,9653,53.21,0,99371.0,2017,2,1,0
2017-02-15,745780.355084,418.5074944354658,17201,53.11,0,80501.0,2017,2,2,0
2017-02-16,645968.2570671,362.49621608703706,8104,53.41,0,77887.0,2017,2,3,0
2017-02-17,758855.71279,425.84495667227833,13615,53.41,0,84398.0,2017,2,4,0
2017-02-18,1063394.844003,596.7423367020202,8434,,0,101410.0,2017,2,5,1
2017-02-19,858897.1230135,481.9849175159933,9119,,0,81949.0,2017,2,6,1
2017-02-20,759120.0599607,425.9932996412458,8008,53.41,0,79470.0,2017,2,0,0
2017-02-21,717807.6770255,402.8101442342873,10436,54.02,0,79807.0,2017,2,1,0
2017-02-22,739388.0344027,414.9203335593154,16096,53.61,0,79788.0,2017,2,2,0
2017-02-23,675578.500156,379.1125141167228,8374,54.48,0,82795.0,2017,2,3,0
2017-02-24,816197.498952,458.0232878518519,14147,53.99,0,89170.0,2017,2,4,0
2017-02-25,1026011.2228075,575.7638736293491,9005,,0,101255.0,2017,2,5,1
2017-02-26,775708.987978,435.30246238945006,9260,,0,80860.0,2017,2,6,1
2017-02-27,744956.948138,418.04542544219976,8398,54.04,1,79336.0,2017,2,0,0
2017-02-28,949366.8290505,532.7535516557239,11215,54.0,1,87904.0,2017,2,1,0
2017-03-01,1008521.709962,565.9493321896746,18621,53.82,0,89799.0,2017,3,2,0
2017-03-02,836225.179072,469.26216558473624,9186,52.63,1,86294.0,2017,3,3,0
2017-03-03,882639.776274,495.3085164276094,15308,53.33,0,89211.0,2017,3,4,0
2017-03-04,1125736.3470592,631.7263451510662,9661,,0,103055.0,2017,3,5,1
2017-03-05,1196983.690104,671.7080191380471,10362,,0,97988.0,2017,3,6,1
2017-03-06,790143.2410905,443.40249219444445,8100,53.19,0,82584.0,2017,3,0,0
2017-03-07,761866.729975,427.534640838945,10556,52.68,0,82315.0,2017,3,1,0
2017-03-08,781046.6619577,438.29779009971946,16073,49.83,0,86740.0,2017,3,2,0
2017-03-09,653901.1919827,366.947919182211,7340,48.75,0,76926.0,2017,3,3,0
2017-03-10,773855.30685,434.26223728956234,13248,48.05,0,84691.0,2017,3,4,0
2017-03-11,1001174.4340065,561.826281709596,7610,,0,97521.0,2017,3,5,1
2017-03-12,1146006.826973,643.101474171156,8594,,0,95842.0,2017,3,6,1
2017-03-13,754390.380036,423.33915826936027,7142,47.95,0,79887.0,2017,3,0,0
2017-03-14,700998.0346447,393.37712381857466,9650,47.24,0,78200.0,2017,3,1,0
2017-03-15,815621.887369,457.70027349551066,15436,48.34,0,84574.0,2017,3,2,0
2017-03-16,699108.166824,392.3165919326599,7569,48.3,0,79030.0,2017,3,3,0
2017-03-17,812306.77427,455.83994066778905,14263,48.34,0,87303.0,2017,3,4,0
2017-03-18,1038906.566154,583.0003177070707,8705,,0,99094.0,2017,3,5,1
2017-03-19,1157140.638587,649.3494043698092,9579,,0,96738.0,2017,3,6,1
2017-03-20,826428.90991,463.7648203759821,8349,47.79,0,85005.0,2017,3,0,0
2017-03-21,746620.926177,418.9791953855219,11112,47.02,0,81716.0,2017,3,1,0
2017-03-22,767880.804934,430.9095426116723,16052,47.29,0,80140.0,2017,3,2,0
2017-03-23,670848.010029,376.4579180858586,6839,47.0,0,77989.0,2017,3,3,0
2017-03-24,787914.125515,442.15158558641974,13150,47.3,0,83314.0,2017,3,4,0
2017-03-25,1038139.316887,582.5697625628508,8520,,0,99235.0,2017,3,5,1
2017-03-26,1101557.476706,618.1579555028059,9434,,0,92660.0,2017,3,6,1
2017-03-27,784103.265042,440.01305557912457,7884,47.02,0,80872.0,2017,3,0,0
2017-03-28,702943.9485770001,394.4691069455668,10654,48.36,0,77666.0,2017,3,1,0
2017-03-29,824632.985033,462.757006191358,17151,49.47,0,81918.0,2017,3,2,0
2017-03-30,637624.340998,357.8138838372615,9116,50.3,0,75304.0,2017,3,3,0
2017-03-31,878750.03788,493.1257227160494,14027,50.54,0,87034.0,2017,3,4,0
2017-04-01,1463083.962459,821.0347713013468,7450,,1,113083.0,2017,4,5,1
2017-04-02,1138650.058898,638.9730970246914,7946,,0,94696.0,2017,4,6,1
2017-04-03,835191.622029,468.68216724410775,6545,50.25,0,81294.0,2017,4,0,0
2017-04-04,835602.6360017,468.9128148157688,9316,50.99,0,84872.0,2017,4,1,0
2017-04-05,846631.307907,475.1017440555555,15094,51.14,0,85255.0,2017,4,2,0
2017-04-06,683059.570103,383.31064540011226,6973,51.69,0,80775.0,2017,4,3,0
2017-04-07,765502.211925,429.57475416666665,12478,52.25,0,85781.0,2017,4,4,0
2017-04-08,988591.469958,554.7651346565657,7567,,0,98033.0,2017,4,5,1
2017-04-09,1101713.657101,618.24559882211,8423,,0,94617.0,2017,4,6,1
2017-04-10,739392.130988,414.92263242873173,6662,53.06,0,81868.0,2017,4,0,0
2017-04-11,741331.430196,416.0109035892256,9681,53.38,0,84105.0,2017,4,1,0
2017-04-12,791762.312883,444.3110622239057,18094,53.12,1,84052.0,2017,4,2,0
2017-04-13,737029.565183,413.5968379253648,10215,53.19,1,90752.0,2017,4,3,0
2017-04-14,740889.486829,415.7628994551066,15812,53.19,1,86517.0,2017,4,4,0
2017-04-15,898610.217928,504.2706048978676,10690,,0,97165.0,2017,4,5,1
2017-04-16,985493.795113,553.0268210510662,11676,,0,90664.0,2017,4,6,1
2017-04-17,775916.9059055,435.41913911644224,10152,52.62,0,83043.0,2017,4,0,0
2017-04-18,717196.315762,402.467068328844,11980,52.46,0,80334.0,2017,4,1,0
2017-04-19,735733.2142477001,412.8693682647026,19618,50.49,0,78999.0,2017,4,2,0
2017-04-20,675804.0219027,379.23906953013466,11231,50.26,0,82905.0,2017,4,3,0
2017-04-21,795795.893872,446.57457568574637,18291,49.64,1,90055.0,2017,4,4,0
2017-04-22,974952.817869,547.1115700723906,12972,,0,101125.0,2017,4,5,1
2017-04-23,1140070.2748035,639.7700756473064,14276,,0,101186.0,2017,4,6,1
2017-04-24,755072.530945,423.7219590039282,12476,48.9,0,81901.0,2017,4,0,0
2017-04-25,718996.080637,403.4770373945006,14844,49.22,0,82193.0,2017,4,1,0
2017-04-26,781159.2829995,438.3609893375421,21140,49.22,0,84709.0,2017,4,2,0
2017-04-27,624910.0260955,350.6790269896184,12602,48.96,0,78971.0,2017,4,3,0
2017-04-28,797636.6251025,447.6075337275533,18991,49.31,0,87474.0,2017,4,4,0
2017-04-29,1068279.815941,599.4836228625139,13643,,0,104870.0,2017,4,5,1
2017-04-30,1041249.2479705,584.3149539677329,14204,,0,96514.0,2017,4,6,1
2017-05-01,1306699.366897,733.2768613338945,12733,48.83,1,106440.0,2017,5,0,0
2017-05-02,907324.094113,509.1605466402918,14155,47.65,0,88668.0,2017,5,1,0
2017-05-03,924247.257204,518.6572711582492,21181,47.79,0,89713.0,2017,5,2,0
2017-05-04,716654.608983,402.1630802373738,10040,45.55,0,81957.0,2017,5,3,0
2017-05-05,780798.407016,438.1584775622896,15908,46.23,0,85333.0,2017,5,4,0
2017-05-06,1039417.861868,583.2872401054994,10346,,0,104203.0,2017,5,5,1
2017-05-07,1227380.607924,688.7657732457911,11503,,0,103210.0,2017,5,6,1
2017-05-08,776307.495015,435.6383249242424,9552,46.46,0,84221.0,2017,5,0,0
2017-05-09,715811.198881,401.6897861285073,12040,45.84,0,82345.0,2017,5,1,0
2017-05-10,766101.907094,429.9112834421998,20292,47.28,0,83637.0,2017,5,2,0
2017-05-11,648650.413039,364.0013541184063,11109,47.81,0,81476.0,2017,5,3,0
2017-05-12,764812.415784,429.18766317845115,16721,47.83,1,91482.0,2017,5,4,0
2017-05-13,1116976.891153,626.8108255628507,12225,,1,121889.0,2017,5,5,1
2017-05-14,884199.9138385,496.18401449971947,12682,,1,101257.0,2017,5,6,1
2017-05-15,823035.572122,461.8605904163861,11265,48.86,0,83716.0,2017,5,0,0
2017-05-16,807803.8950783,453.3130724345118,13685,48.64,0,85528.0,2017,5,1,0
2017-05-17,841407.607944,472.17037482828283,18617,49.04,0,85560.0,2017,5,2,0
2017-05-18,628487.989962,352.68686305387206,10594,49.36,0,77561.0,2017,5,3,0
2017-05-19,773775.4378677,434.2174174341751,15706,50.32,0,86286.0,2017,5,4,0
2017-05-20,1035667.381833,581.1825936212122,10841,,0,101709.0,2017,5,5,1
2017-05-21,1201938.886229,674.4887128108867,12033,,0,101626.0,2017,5,6,1
2017-05-22,778935.156126,437.1128822255892,10039,50.81,0,84049.0,2017,5,0,0
2017-05-23,723151.767982,405.80907294163865,12292,51.12,0,82008.0,2017,5,1,0
2017-05-24,746303.6271255,418.8011375563973,20850,50.99,1,81879.0,2017,5,2,0
2017-05-25,620108.24391,347.9844241919192,9527,48.57,0,78501.0,2017,5,3,0
2017-05-26,984511.1521135,552.4753940030864,16458,49.58,1,96455.0,2017,5,4,0
2017-05-27,932219.893144,523.1312531672278,10604,,0,96509.0,2017,5,5,1
2017-05-28,1061771.636907,595.8314460757576,11854,,0,94970.0,2017,5,6,1
2017-05-29,776813.137038,435.92207465656566,10056,49.58,0,83121.0,2017,5,0,0
2017-05-30,742471.2769905,416.6505482550505,12281,49.63,0,83210.0,2017,5,1,0
2017-05-31,858062.149411,481.51635769416384,17457,48.29,0,93365.0,2017,5,2,0
2017-06-01,766859.172845,430.336236164422,3498,48.32,0,90171.0,2017,6,3,0
2017-06-02,918421.319125,515.3879456369248,13480,47.68,0,91840.0,2017,6,4,0
2017-06-03,1176138.109152,660.0101622626262,9337,,0,106965.0,2017,6,5,1
2017-06-04,1376511.520495,772.4531540375982,10512,,0,106972.0,2017,6,6,1
2017-06-05,912693.8511,512.1738782828282,8750,47.4,0,88273.0,2017,6,0,0
2017-06-06,805546.647956,452.04637932435463,11319,48.13,0,84447.0,2017,6,1,0
2017-06-07,842979.8370823,473.0526582953423,17369,45.8,0,85758.0,2017,6,2,0
2017-06-08,667099.801025,374.35454602974187,10621,45.68,0,78500.0,2017,6,3,0
2017-06-09,795116.1360699,446.19311788434345,15713,45.82,0,87431.0,2017,6,4,0
